ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE	Switzerland	46.520278	6.565556	4	17										
ETH - EIDGENOSSISCHE TECHNISCHE HOCHSCHULE ZURICH	Switzerland	47.376417	8.548103	5	20										
UNIVERSITA' DELLA SVIZZERA ITALIANA	Switzerland	46.011	8.958	11	0										
ANADOLU UNIVERSITESI	Turkey	39.7914	30.4997	4	0										
BOGAZICI UNIVERSITY	Turkey	41.083556	29.050598	3	0										
CUKUROVA UNIVERSITESI	Turkey	37.0573	35.3552	5	0										
DOKUZ EYLUL UNIVERSITY	Turkey	38.4306	27.1372	1	0										
ISTANBUL KULTUR UNIVERSITESI	Turkey	41.013001	28.961913	3	2										
ISTANBUL TEKNIK UNIVERSITESI	Turkey	41.05156	29.010808	33	11										
MIMAR SINAN GUZEL SANATLAR UNIVERSITESI	Turkey	41.027156	28.982758	6	0										
ORTA DOGU TEKNIK UNIVERSITESI	Turkey	39.891389	32.784722	8	1										
MOHOLY-NAGY MUVÉSZETI EGYETEM	Hungary	47.516497	18.991017	3	2										
UNIVERSITA' TECNICA DI BUDAPEST	Hungary	45.987025	8.940446	6	4										
UNIVERSIDAD ORT	Uruguay	-34.903836	-56.1906	2	0										
UNIVERSIDAD CENTRAL DE VENEZUELA	Venezuela	10.4884	-66.8907	38	0										
UNIVERSIDAD SIMON BOLIVAR	Venezuela	10.4104	-66.8812	14	0										
SWINBURNE UNIVERSITY OF TECHNOLOGY	Australia	-37.851772	144.991174	2	3										
UNIVERSITY OF NEW SOUTH WALES	Australia	-33.916921	151.232514	3	15										
FACHHOCHSCHULE SALZBURG	Austria	0	0	1	3										
UNIVERSITAT FUR ANGEWANDTE KUNST	Austria	48.2075	16.381667	1	2										
ECOLE SUPERIEURE DES ARTS SINT LUC OF LIEGE	Belgium	50.857956	4.367821	2	4										
UNIVERSITEIT HASSELT	Belgium	50.925278	5.390833	3	0										
ESCOLA POLITECNICA DA UNIVERSIDADE DE SAO PAULO	Brazil	-23.554881	-46.7299	1	0										
UNIVERSIDADE DO SUL DE SANTA CATARINA	Brazil	-28.482859	-49.019123	3	0										
UNIVERSIDADE FEDERAL DA BAHIA	Brazil	-12.993611	-38.520278	4	4										
ECOLE POLYTECHNIQUE MONTREAL	Canada	45.504743	-73.613721	2	21										
UNIVERSITE' DU QUEBEC A MONTREAL (UQAM)	Canada	45.513889	-73.560278	2	3										
UNIVERSIDAD DE CHILE	Chile	-33.448906	-70.681905	4	3										
UNIVERSIDAD DEL BIO-BIO	Chile	-36.8222	-73.0136	3	0										
UNIVERSIDAD DE ANTIOQUIA	Colombia	6.267417	-75.568389	1	0										
KOBENHAVNS ERHVERVSAKADEMI	Denmark	0	0	3	15										
MIKKELIN AMMATTIKORKEAKOULU	Finland	61.866538	28.878236	2	1										
OULUN YLIOPISTO	Finland	65.059167	25.466111	1	3										
ECOLE D'ART MARYSE ELOY	France	0	0	1	1										
ECOLE NATIONALE SUPERIEURE D'ARTS APPLIQUES E DES METIERS D'ART-OLIVIER DE SERRES	France	48.840719	2.346948	2	1										
ECOLE NATIONALE SUPERIEURE DE L'INGEGNERIE DES CONSTRUCTIONS AERONATIQUES	France	0	0	1	8										
ECOLE NATIONALE SUPERIUEURE DES ARTS DECORATIFS	France	0	0	1	1										
ECOLE POLYTECHNIQUE DE PALAISEAU	France	48.714297	2.211292	1	6										
ECOLE SUPERIEURE D'ART ET DE DESIGN DE REIMS	France	44.729887	4.593848	1	2										
ECOLE SUPERIEURE D'ART ET DE DESIGN D'ORLEANS	France	0	0	2	2										
ECOLE SUPERIEURE DES BEAUX ARTS TOURS ANGERS LE MANS	France	0	0	1	1										
ECOLE SUPERIEURE D'INGENIEURS EN ELECTROTECHNIQUE ET ELECTRONIQUE	France	48.839647	2.583963	3	0										
INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE TOULOUSE	France	43.57073	1.46824	1	2										
INSTITUT NATIONAL POLYTECHNIQUE DE TOULOUSE	France	45.191133	5.717359	1	2										
INSTITUT SUPERIEUR DE MECANIQUE DE PARIS	France	48.91969	2.333208	1	3										
UNIVERSITE DES SCIENCES ET TECHNOLOGIES DE LILLE	France	50.609272	3.141589	4	0										
BERGISCHE UNIVERSITAT GESAMTHOCHSCHULE WUPPERTAL	Germany	51.245278	7.149444	1	0										
FACHHOCHSCHULE COBURG	Germany	0	0	1	0										
FACHHOCHSCHULE KOLN	Germany	50.9347	6.98778	1	3										
FRIEDRICH-ALEXANDER-UNIVERSITY OF ERLANGEN-NUREMBERG	Germany	49.597917	11.004769	1	0										
GEORG-SIMON-OHM-HOCHSCHULE NURNBERG	Germany	0	0	1	0										
HOCHSCHULE NIEDERRHIEN	Germany	0	0	1	0										
HOCHSCHULE OSTWESTFALEN-LIPPE	Germany	0	0	2	0										
HOCHSCHULE PFORZHEIM	Germany	0	0	1	0										
STAATLICHE AKADEMIE DER BILDENDEN KUNSTE STUTTGART	Germany	0	0	2	4										
TECHNISCHE UNIVERSITAT DARMSTADT	Germany	49.874995	8.656517	1	8										
TECHNISCHE UNIVERSITAT DORTMUND	Germany	51.4925	7.414167	2	1										
TECHNISCHE UNIVERSITAT DRESDEN	Germany	51.028056	13.726667	1	3										
KYUSHU UNIVERSITY	Japan	33.62784	130.42297	2	5										
TOKYO INSTITUTE OF TECHNOLOGY	Japan	35.513889	139.483333	2	3										
ARISTOTELIO PANEPISTIMIO THESSALONIKIS	Greece	0	0	1	1										
NATIONAL INSTITUTE OF DESIGN	India	23.011111	72.569444	1	2										
SRISHTI SCHOOL OF ART, DESIGN AND TECHNOLOGY	India	13.101694	77.583583	3	1										
UNIVERSITY OF ICELAND, REYKJAVIK	Iceland	64.140556	-21.949444	2	1										
HOGSKOLEN I OSTFOLD	Norway	0	0	1	0										
THE OSLO SCHOOL OF ARCHITECTURE	Norway	59.924386	10.751425	2	3										
UNIVERSITETET I OSLO	Norway	59.939936	10.722064	1	1										
TECHNISCHE UNIVERSITEIT EINDHOVEN	Netherlands	51.448056	5.489722	1	12										
AKADEMIA GORNICZO-HUTNICZA	Poland	50.064528	19.92375	3	2										
AKADEMIA WYCHOWANIA FIZYCZNEGO JOZEFA PILSUDSKIEGO W WARSZAWIE	Poland	52.285278	20.954444	1	0										
POLITECHNIKA SLASKA	Poland	50.290833	18.675	4	0										
UNIWERSYTET ARTYSTYCZNY W POZNANIU	Poland	0	0	1	0										
ESCOLA SUPERIOR ARTISTICA DO PORTO	Portugal	0	0	1	1										
ESCOLA UNIVERSITARIA DAS ARTES DE COIMBRA	Portugal	0	0	4	7										
LONDON METROPOLITAN UNIVERSITY	United Kingdom	51.551574	-0.110687	1	3										
LONDON SOUTH BANK UNIVERSITY	United Kingdom	51.49814	-0.10154	1	1										
LOUGHBOROUGH UNIVERSITY	United Kingdom	52.768333	-1.228611	1	3										
OXFORD BROOKES UNIVERSITY	United Kingdom	51.7611	-1.2534	1	1										
UNIVERSITY OF WALES, NEWPORT	United Kingdom	51.590068	-3.01189	1	2										
CZECH TECHNICAL UNIVERSITY IN PRAGUE	Czech Republic	50.102167	14.388472	1	13										
BEIJING JIAOTONG UNIVERSITY	China	40.000556	116.326111	3	0										
UNIVERSITATEA POLITEHNICA BUCURESTI	Romania	44.438333	26.051389	1	0										
UNIVERSITATEA TEHNICA DE CONSTRUCTII DIN BUCURESTI	Romania	44.463505	26.124735	1	0										
VYSOKA SKOLA VYTVARNYCH UMENI V BRATISLAVE	Slovakia	0	0	1	0										
ESCUELA SUPERIOR DE DISEGNO DE LA REGION DE MURCIA	Spain	0	0	1	4										
UNIVERSIDAD DE SALAMANCA	Spain	40.961612	-5.667607	2	1										
UNIVERSIDAD DE VIGO	Spain	0	0	1	0										
UNIVERSIDAD EUROPEA DE MADRID	Spain	0	0	2	12										
BALL STATE UNIVERSITY	United States	40.198322	-85.408943	3	1										
CAPE PENINSULA UNIVERSITY OF TECHNOLOGY	South Africa	-33.932222	18.640278	1	3										
HAUTE ECOLE D'ART ET DE DESIGN GENEVE	Switzerland	47.3621	7.347	1	0										
UNIVERSITY OF WESTERN AUSTRALIA	AUSTRALIA	-31.980278	115.818611	0	4										
UNIVERSITAT FUR BODENKULTUR WIEN	AUSTRIA	48.236667	16.337222	0	3										
UNIVERSITE DE MONS (UMONS)	BELGIUM	50.458432	3.953098	0	7										
UNIVERSIDADE FEDERAL DO ESTADO DE ESPIRITO SANTO	BRAZIL	0	0	0	4										
UNIVERSITA' FEDERALE DI RIO DE JANEIRO	BRAZIL	0	0	0	10										
UNIVERSIDADE MACKENZIE	BRAZIL	0	0	0	4										
UNIVERSITY OF WESTERN ONTARIO	CANADA	43.008289	-81.271894	0	1										
SIMON FRASER UNIVERSITY	CANADA	0	0	0	2										
UNIVERSIDAD DE VALPARAISO	CHILE	-33.043767	-71.617374	0	4										
KOREA ADVANCED INSTITUTE OF SCIENCE AND TECHNOLOGY	SOUTH KOREA	36.372	127.363	0	3										
KUNSTAKADEMIETS ARKITEKTSKOLE	DENMARK	0	0	0	3										
DESIGNSKOLEN KOLDING	DENMARK	0	0	0	2										
TALLINNA TEHNIKAULIKOOL	ESTONIA	0	0	0	4										
MOSCOW INSTITUTE OF ARCHITECTURE	Russia	0	0	0	2										
M.V. LOMONOSOV MOSCOW STATE UNIVERSITY	Russia	55.702778	37.530556	0	1										
HAME POLYTECHNIC UNIVERSITY OF APPLIED SCIENCES	FINLAND	0	0	0	2										
YRKESHOGSKOLAN SYDVAST	FINLAND	0	0	0	2										
ECOLE NATIONALE SUPERIEURE D'ARCHITECTURE DE NANCY	FRANCE	0	0	0	5										
ECOLE NATIONALE SUPERIEURE D'ARCHITECTURE DE STRASBOURG	FRANCE	0	0	0	5										
MINES PARISTECH	FRANCE	48.844952	2.339193	0	5										
INSTITUT NATIONAL POLYTECHNIQUE DE GRENOBLE	FRANCE	0	0	0	4										
ECOLE NATIONALE SUPERIEURE DE MECANIQUE ET D'AEROTECHNIQUE	FRANCE	46.661389	0.360556	0	5										
UNIVERSITE PIERRE ET MARIE CURIE - UPCM	FRANCE	0	0	0	3										
UNIVERSITE JOSEPH FOURIER	FRANCE	45.191667	5.772978	0	1										
ECOLE NATIONALE SUPERIEURE DES BEAUX-ARTS DE LYON	FRANCE	0	0	0	2										
ECOLE NATIONALE SUPERIEURE DU PETROLE ET DES MOTEURS DE RUEIL	FRANCE	0	0	0	2										
ECOLE NORMALE SUPERIEURE DE CACHAN	FRANCE	48.788748	2.326632	0	1										
UNIVERSITE VICTOR SEGALEN BORDEAUX 2	FRANCE	0	0	0	1										
ECOLE INTERNATIONALE DES SCIENCES DU TRAITEMENT DE L'INFORMATION	FRANCE	0	0	0	1										
ECOLE NATIONAL DES TRAVAUX PUBLICS DE L'ETAT	FRANCE	0	0	0	1										
UNIVERSITE' MONTPELLIER II	FRANCE	43.631944	3.863889	0	1										
ECOLE NATIONALE SUPERIEURE DE L'ELECTRONIQUE ET DE SES APPLICATIONS	FRANCE	0	0	0	2										
INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE ROUEN	FRANCE	49.385833	1.068333	0	1										
TECHNISCHE UNIVERSITAT BERLIN	GERMANY	52.511944	13.326389	0	15										
BEUTH HOCHSCHULE FUR TECHNIK BERLIN	GERMANY	0	0	0	4										
HOCHSCHULE KONSTANZ	GERMANY	47.6671	9.17176	0	3										
TECHNISCHE UNIVERSITAT CAROLO-WILHELMINA	GERMANY	0	0	0	2										
FRIEDRICH-SCHILLER-UNIVERSITAT JENA	GERMANY	50.928333	11.582222	0	2										
OTTO-VON-GUERICKE-UNIVERSITAT MAGDEBURG	GERMANY	52.14	11.643	0	1										
FACHHOCHSCHULE FRANKFURT AM MAIN	GERMANY	0	0	0	2										
DOSHISHA UNIVERSITY	JAPAN	35.029737	135.760725	0	2										
WASEDA UNIVERSITY	JAPAN	35.709203	139.719333	0	1										
NATIONAL INSTITUTE OF FASHION TECHNOLOGY	INDIA	0	0	0	3										
UNIVERSITY COLLEGE CORK	IRELAND	51.893497	-8.491873	0	3										
INSTITUTE OF TECHNOLOGY SLIGO	IRELAND	54.278	-8.46	0	1										
UNIVERSIDAD DE MONTERREY	MEXICO	25.660594	-100.420117	0	1										
UNIVERSITEIT WAGENINGEN	NETHERLANDS	0	0	0	4										
UNIVERSITEIT UTRECHT	NETHERLANDS	52.09399	5.12341	0	2										
RADBOUD UNIVERSITEIT NIJMEGEN	NETHERLANDS	51.819444	5.865278	0	1										
UNIVERSITY OF TWENTE	NETHERLANDS	52.242736	6.853264	0	2										
POLITECHNIKA BIALOSTOCKA	POLAND	53.116667	23.146111	0	1										
UNIVERSIDADE LUSOFONA DO PORTO	PORTUGAL	0	0	0	3										
CRANFIELD UNIVERSITY	UNITED KINGDOM	0	0	0	6										
UNIVERSITY OF SOUTHAMPTON	UNITED KINGDOM	50.93463	-1.39595	0	4										
UNIVERSITY COLLEGE FOR THE CREATIVE ARTS	UNITED KINGDOM	0	0	0	4										
LEEDS COLLEGE OF ART & DESIGN	UNITED KINGDOM	53.8084	-1.5517	0	1										
HERIOT-WATT UNIVERSITY	UNITED KINGDOM	55.909362	-3.320113	0	1										
UNIVERSITY OF GLASGOW	UNITED KINGDOM	55.871944	-4.2875	0	2										
UNIVERSITY OF NORTHUMBRIA AT NEWCASTLE	UNITED KINGDOM	54.97638	-1.60795	0	1										
BRUNEL UNIVERSITY	UNITED KINGDOM	51.532778	-0.472778	0	1										
UNIVERSITY OF PLYMOUTH	UNITED KINGDOM	50.374121	-4.138512	0	4										
UNIVERSIDAD PONTIFICIA COMILLAS	SPAIN	40.43	-3.711389	0	7										
UNIVERSITY OF ILLINOIS AT CHICAGO	United States	41.871889	-87.64925	0	21										
SOUTHERN POLYTECHNIC STATE UNIVERSITY	United States	33.94	-84.52	0	5										
UNIVERSITY OF MIAMI	United States	25.721644	-80.279267	0	7										
UNIVERSITY OF MINNESOTA	United States	44.975278	-93.234167	0	4										
OKLAHOMA STATE UNIVERSITY	United States	36.132222	-97.080833	0	3										
UMEA UNIVERSITET	SWEDEN	0	0	0	4										
LINNAEUS UNIVERSITY	SWEDEN	56.854167	14.830833	0	1										
OREBRO UNIVERSITET	SWEDEN	0	0	0	2										
UPPSALA UNIVERSITET	SWEDEN	0	0	0	4										
KOC UNIVERSITESI	TURKEY	0	0	0	10										
GAZI UNIVERSITESI	TURKEY	39.936667	32.822222	0	1										
HOGESCHOOL SINT-LUKAS BRUSSEL	BELGIUM	0	0	0	3										
INSTITUT SUPERIEUR D'ARCHITECTURE DE LA COMMUNAUTE FRANCAISE - LA CAMBRE	BELGIUM	0	0	0	2										
UNIVERSIDADE ANHEMBI MORUMBI	BRAZIL	0	0	0	1										
UNIVERSITA' DI SANTIAGO DEL CILE	CHILE	0	0	0	2										
IT UNIVERSITETET I KØBENHAVN	DENMARK	0	0	0	1										
BAUMAN MOSCOW STATE TECHNICAL UNIVERSITY	Russia	55.765833	37.684722	0	1										
UNIVERSITA' STATALE DI TOMSK	Russia	0	0	0	1										
ECOLE NATIONALE DE L'AVIATION CIVILE	FRANCE	0	0	0	1										
ECOLE NATIONALE SUPERIEURE DES MINES DE ST-ETIENNE	FRANCE	45.427778	4.403889	0	1										
GROUPE ESC NORMANDIE (LE HAVRE & CAEN)	FRANCE	0	0	0	1										
INSTITUT NATIONAL DES SCIENCES APPLIQUEES DE LYON - INSA	FRANCE	45.781389	4.872222	0	2										
HOCHSCHULE ANHALT (FH) (ANHALT UNIVERSITY OF APPLIED SCIENCES)	GERMANY	0	0	0	1										
RUPRECHT KARLS UNIVERSITAT HEIDELBERG	GERMANY	49.410278	8.706389	0	1										
NATIONAL UNIVERSITY OF IRELAND	IRELAND	53.277784	-9.06186	0	1										
UNIVERSIDAD NACIONAL DE INGENIERIA	NICARAGUA	-12.019722	-77.048611	0	1										
UNIVERSIDADE LUSOFONA DE HUMANIDADES E TECNOLOGIAS	PORTUGAL	0	0	0	6										
CARDIFF UNIVERSITY	UNITED KINGDOM	51.4877	-3.179	0	1										
UNIVERSITY OF BRADFORD	UNITED KINGDOM	53.791667	-1.762222	0	1										
UNIVERSITY OF WARWICK	UNITED KINGDOM	52.382132	-1.562378	0	1										
GEORGIA INSTITUTE OF TECHNOLOGY	United States	33.7765	-84.400222	0	2										
PARSONS THE NEW SCHOOL FOR DESIGN	United States	40.735278	-73.994167	0	3										
UNIVERSITY OF CALIFORNIA	United States	37.87	-122.259	0	1										
UNIVERSITY OF HOUSTON	United States	0	0	0	1										
VIRGINIA POLYTECHNIC INSTITUTE AND STATE UNIVERSITY DI BLACKSBURG	United States	0	0	0	1										
KONSTFACK STOCKHOLM	SWEDEN	59.298611	17.995833	0	1										
